TIME,INT
26.8667,0.7007
26.9000,0.4490
26.9333,0.4649
26.9667,0.3220
27.0000,0.6553
27.0333,0.6871
27.0667,0.5397
27.1000,0.6531
27.1333,0.4739
27.1667,0.4943
27.2000,0.4898
27.2333,0.7551
27.2667,0.7234
27.3000,0.6327
27.3333,0.6372
27.3667,0.6281
27.4000,0.4875
27.4333,0.4898
27.4667,0.2925
27.5000,0.4830
27.5333,0.4286
27.5667,0.4308
27.6000,0.2812
27.6333,0.3741
27.6667,0.4036
27.7000,0.4127
27.7333,0.4127
27.7667,0.3492
27.8000,0.3696
27.8333,0.3039
27.8667,0.1746
27.9000,0.3107
27.9333,0.3855
27.9667,0.3855
28.0000,0.2358
28.0333,0.4172
28.0667,0.3401
28.1000,0.3878
28.1333,0.2766
28.1667,0.1519
28.2000,0.2766
28.2333,0.1950
28.2667,0.2562
28.3000,0.2290
28.3333,0.2721
28.3667,0.2948
28.4000,0.2472
28.4333,0.2109
28.4667,0.2154
28.5000,0.2313
28.5333,0.2154
28.5667,0.1791
28.6000,0.2109
28.6333,0.1565
28.6667,0.1927
28.7000,0.1746
28.7333,0.2086
28.7667,0.1791
28.8000,0.1429
28.8333,0.1746
28.8667,0.0907
28.9000,0.2313
28.9333,0.2222
28.9667,0.1451
29.0000,0.2132
29.0333,0.1655
29.0667,0.2381
29.1000,0.0952
29.1333,0.1134
29.1667,0.2041
29.2000,0.1791
29.2333,0.2063
29.2667,0.0907
29.3000,0.1678
29.3333,254.9932
29.3667,254.9864
29.4000,254.9955
29.4333,254.9864
29.4667,254.9864
29.5000,254.9977
29.5333,254.9932
29.5667,254.9887
29.6000,254.9932
29.6333,254.9955
29.6667,254.9955
29.7000,254.9955
29.7333,254.9955
29.7667,254.9955
29.8000,254.9955
29.8333,254.9955
29.8667,254.9977
29.9000,254.9977
29.9333,254.9977
29.9667,254.9977
30.0000,255.0000
30.0333,255.0000
30.0667,255.0000
30.1000,255.0000
30.1333,255.0000
30.1667,255.0000
30.2000,255.0000
30.2333,255.0000
30.2667,255.0000
30.3000,254.9229
30.3333,0.1406
30.3667,0.1066
30.4000,0.1338
30.4333,0.1179
30.4667,0.1542
30.5000,0.1315
30.5333,0.1995
30.5667,0.1519
30.6000,0.1542
30.6333,0.1474
30.6667,0.0454
30.7000,0.0952
30.7333,0.0590
30.7667,0.1315
30.8000,0.0317
30.8333,0.0930
30.8667,0.1111
30.9000,0.0907
30.9333,0.0748
30.9667,0.1066
31.0000,0.1043
31.0333,0.1315
31.0667,0.0454
31.1000,0.0181
31.1333,0.0612
31.1667,0.0181
31.2000,0.0408
31.2333,0.0408
31.2667,0.0295
31.3000,0.0249
31.3333,0.2109
31.3667,0.0839
31.4000,0.0748
31.4333,0.0000
31.4667,0.0454
31.5000,0.0794
31.5333,0.0862
31.5667,0.0952
31.6000,0.0771
31.6333,0.0045
31.6667,0.0045
31.7000,0.0249
31.7333,0.0023
31.7667,0.0000
31.8000,0.0204
31.8333,0.0249
31.8667,0.0249
31.9000,0.0884
31.9333,0.0862
31.9667,0.1179
32.0000,0.1134
32.0333,0.1837
32.0667,0.0680
32.1000,0.0862
32.1333,0.0794
32.1667,0.0703
32.2000,0.1066
32.2333,0.1315
32.2667,0.1519
32.3000,0.0794
32.3333,0.0907
32.3667,0.0522
32.4000,0.0816
32.4333,0.1746
32.4667,0.0680
32.5000,0.1293
32.5333,0.0771
32.5667,0.0862
32.6000,0.1043
32.6333,0.0816
32.6667,0.0975
32.7000,0.0045
32.7333,0.0045
32.7667,0.0839
32.8000,0.0930
32.8333,0.0794
32.8667,0.0726
32.9000,0.1383
32.9333,0.0794
32.9667,0.0023
33.0000,0.0091
33.0333,0.0340
33.0667,0.0658
33.1000,0.0567
33.1333,0.0136
33.1667,0.0068
33.2000,0.0204
33.2333,0.0612
33.2667,254.9955
33.3000,255.0000
33.3333,255.0000
33.3667,255.0000
33.4000,255.0000
33.4333,255.0000
33.4667,255.0000
33.5000,255.0000
33.5333,255.0000
33.5667,255.0000
33.6000,255.0000
33.6333,255.0000
33.6667,255.0000
33.7000,255.0000
33.7333,255.0000
33.7667,255.0000
33.8000,255.0000
33.8333,255.0000
33.8667,255.0000
33.9000,255.0000
33.9333,255.0000
33.9667,254.9977
34.0000,254.9977
34.0333,255.0000
34.0667,255.0000
34.1000,255.0000
34.1333,255.0000
34.1667,255.0000
34.2000,255.0000
34.2333,254.9909
34.2667,0.0000
34.3000,0.0385
34.3333,0.0726
34.3667,0.0544
34.4000,0.1202
34.4333,0.0000
34.4667,0.0000
34.5000,0.0045
34.5333,0.0000
34.5667,0.0249
34.6000,0.0113
34.6333,0.0000
34.6667,0.0000
34.7000,0.0249
34.7333,0.0091
34.7667,0.0000
34.8000,0.0000
34.8333,0.0136
34.8667,0.0136
34.9000,0.0136
34.9333,0.0000
34.9667,0.0045
35.0000,0.0000
35.0333,0.0408
