TIME,INT
16.3000,76.3124
16.3333,76.1835
16.3667,76.1963
16.4000,76.2034
16.4333,76.2519
16.4667,76.1933
16.5000,76.1927
16.5333,76.2211
16.5667,76.1968
16.6000,76.2474
16.6333,76.1929
16.6667,76.2043
16.7000,41.1011
16.7333,0.0017
16.7667,0.0015
16.8000,0.0000
16.8333,0.0000
16.8667,0.0000
16.9000,0.0000
16.9333,0.0001
16.9667,0.0000
17.0000,0.0001
17.0333,0.0001
17.0667,0.0018
17.1000,0.0017
17.1333,0.0011
17.1667,0.0012
17.2000,0.0012
17.2333,0.0012
17.2667,0.0011
17.3000,0.0004
17.3333,0.0005
17.3667,0.0003
17.4000,0.0000
17.4333,0.0000
17.4667,0.0001
17.5000,0.0001
17.5333,0.0006
17.5667,0.0005
17.6000,0.0001
17.6333,0.0004
17.6667,0.0003
17.7000,38.5989
17.7333,75.1192
17.7667,80.8070
17.8000,80.8548
17.8333,80.9470
17.8667,81.0288
17.9000,81.1236
17.9333,78.1227
17.9667,78.2129
18.0000,78.2271
18.0333,78.2976
18.0667,75.3541
18.1000,75.4897
18.1333,75.3384
18.1667,75.4414
18.2000,75.4078
18.2333,75.3631
18.2667,75.0334
18.3000,75.1874
18.3333,75.2435
18.3667,75.2807
18.4000,75.1356
18.4333,75.0885
18.4667,75.2221
18.5000,75.2966
18.5333,75.0337
18.5667,75.0488
18.6000,75.2912
18.6333,75.2956
18.6667,75.2615
18.7000,75.2148
18.7333,75.0769
18.7667,75.0087
18.8000,75.0935
18.8333,75.1048
18.8667,75.0771
18.9000,75.1907
18.9333,75.3230
18.9667,75.4019
19.0000,75.4492
19.0333,75.4281
19.0667,75.5911
19.1000,75.6845
19.1333,75.4935
19.1667,75.2006
19.2000,75.0925
19.2333,74.9538
19.2667,74.8706
19.3000,74.6162
19.3333,74.6834
19.3667,74.6937
19.4000,74.7276
19.4333,74.7573
19.4667,74.7593
19.5000,74.8174
19.5333,74.6476
19.5667,74.6888
19.6000,74.6929
19.6333,74.8186
19.6667,74.8651
19.7000,74.7592
19.7333,74.6814
19.7667,74.7476
19.8000,74.7511
19.8333,74.6972
19.8667,74.7646
19.9000,74.8535
19.9333,74.8792
19.9667,75.0325
20.0000,75.2581
20.0333,75.3943
20.0667,75.4602
20.1000,75.5539
20.1333,75.6337
20.1667,75.6058
20.2000,75.6090
20.2333,75.5777
20.2667,75.3502
20.3000,75.1519
20.3333,75.0263
20.3667,74.9797
20.4000,75.0509
20.4333,75.0667
20.4667,74.9812
20.5000,74.9683
20.5333,75.0315
20.5667,75.0098
20.6000,75.1561
20.6333,75.1417
20.6667,75.0423
20.7000,15.8386
20.7333,0.0057
20.7667,0.0000
20.8000,0.0000
20.8333,0.0000
20.8667,0.0002
20.9000,0.0005
20.9333,0.0007
20.9667,0.0003
21.0000,0.0026
21.0333,0.0038
21.0667,0.0031
21.1000,0.0032
21.1333,0.0024
21.1667,0.0030
21.2000,0.0038
21.2333,0.0026
21.2667,0.0030
21.3000,0.0033
21.3333,0.0041
21.3667,0.0038
21.4000,0.0028
