TIME,INT
20.6333,255.0000
20.6667,255.0000
20.7000,255.0000
20.7333,255.0000
20.7667,42.8844
20.8000,49.8594
20.8333,49.3129
20.8667,48.0499
20.9000,48.2404
20.9333,49.8005
20.9667,48.7596
21.0000,47.8458
21.0333,47.0884
21.0667,47.8027
21.1000,48.4535
21.1333,47.3651
21.1667,46.9637
21.2000,46.2041
21.2333,47.4127
21.2667,47.8095
21.3000,46.7392
21.3333,46.7347
21.3667,46.7211
21.4000,47.3560
21.4333,46.8798
21.4667,46.0045
21.5000,46.8934
21.5333,46.3288
21.5667,47.4626
21.6000,47.3061
21.6333,46.9274
21.6667,46.8435
21.7000,47.4331
21.7333,48.4490
21.7667,48.1451
21.8000,46.7732
21.8333,47.1519
21.8667,47.5147
21.9000,47.5986
21.9333,47.3900
21.9667,47.2063
22.0000,47.5533
22.0333,47.4853
22.0667,47.7234
22.1000,47.6599
22.1333,47.7823
22.1667,48.1519
22.2000,48.3175
22.2333,48.0590
22.2667,47.4036
22.3000,47.7075
22.3333,48.0272
22.3667,47.8753
22.4000,47.8912
22.4333,47.7279
22.4667,47.9773
22.5000,48.0658
22.5333,47.9841
22.5667,47.3855
22.6000,47.4444
22.6333,47.4195
22.6667,47.4717
22.7000,47.6327
22.7333,47.8413
22.7667,47.8798
22.8000,48.1542
22.8333,47.9478
22.8667,47.7392
22.9000,47.7596
22.9333,47.9478
22.9667,47.8912
23.0000,48.0340
23.0333,47.8435
23.0667,47.9388
23.1000,47.2200
23.1333,45.6780
23.1667,53.9819
23.2000,48.6327
23.2333,47.9229
23.2667,43.9070
23.3000,51.8163
23.3333,55.3061
23.3667,49.7370
23.4000,48.5624
23.4333,49.5873
23.4667,57.5918
23.5000,56.0045
23.5333,50.0136
23.5667,50.4331
23.6000,54.8322
23.6333,57.4580
23.6667,197.4172
23.7000,255.0000
23.7333,255.0000
23.7667,255.0000
23.8000,255.0000
23.8333,255.0000
23.8667,255.0000
23.9000,255.0000
23.9333,255.0000
23.9667,255.0000
24.0000,255.0000
24.0333,255.0000
24.0667,255.0000
24.1000,255.0000
24.1333,255.0000
24.1667,255.0000
24.2000,255.0000
24.2333,255.0000
24.2667,255.0000
24.3000,255.0000
24.3333,255.0000
24.3667,255.0000
24.4000,255.0000
24.4333,255.0000
24.4667,255.0000
24.5000,255.0000
24.5333,255.0000
24.5667,255.0000
24.6000,255.0000
24.6333,255.0000
24.6667,255.0000
24.7000,40.6190
24.7333,38.7007
24.7667,37.0363
24.8000,36.8118
24.8333,40.1791
24.8667,42.8050
24.9000,39.6327
24.9333,36.2744
24.9667,37.8277
25.0000,40.9955
25.0333,39.3356
25.0667,35.9637
25.1000,35.2993
25.1333,38.1043
25.1667,39.8707
25.2000,38.1950
25.2333,34.9320
25.2667,35.0567
25.3000,38.3197
25.3333,38.7710
25.3667,37.8005
25.4000,36.3515
25.4333,44.0884
25.4667,46.5624
25.5000,46.6236
25.5333,43.9116
